id,date,opec_price
OPEC Basket Price,2017-06-26,43.14
OPEC Basket Price,2017-06-27,44.23
OPEC Basket Price,2017-06-28,44.48
OPEC Basket Price,2017-06-29,45.36
OPEC Basket Price,2017-06-30,45.63
OPEC Basket Price,2017-07-03,47.17
OPEC Basket Price,2017-07-04,47.57
OPEC Basket Price,2017-07-05,47.04
OPEC Basket Price,2017-07-06,46.52
OPEC Basket Price,2017-07-07,45.11
OPEC Basket Price,2017-07-10,44.77
OPEC Basket Price,2017-07-11,44.79
OPEC Basket Price,2017-07-12,46.02
OPEC Basket Price,2017-07-13,45.66
OPEC Basket Price,2017-07-14,46.4
OPEC Basket Price,2017-07-17,46.8
OPEC Basket Price,2017-07-18,46.45
OPEC Basket Price,2017-07-19,46.85
OPEC Basket Price,2017-07-20,47.48
OPEC Basket Price,2017-07-21,46.99
OPEC Basket Price,2017-07-24,46.01
OPEC Basket Price,2017-07-25,47.11
OPEC Basket Price,2017-07-26,48.51
OPEC Basket Price,2017-07-27,48.88
OPEC Basket Price,2017-07-28,49.46
OPEC Basket Price,2017-07-31,49.97
OPEC Basket Price,2017-08-01,49.61
OPEC Basket Price,2017-08-02,49.75
OPEC Basket Price,2017-08-03,50.26
OPEC Basket Price,2017-08-04,49.96
OPEC Basket Price,2017-08-07,50.06
OPEC Basket Price,2017-08-08,50.5
OPEC Basket Price,2017-08-09,50.48
OPEC Basket Price,2017-08-10,50.7
OPEC Basket Price,2017-08-11,49.37
OPEC Basket Price,2017-08-14,49.46
OPEC Basket Price,2017-08-15,48.45
OPEC Basket Price,2017-08-16,48.69
OPEC Basket Price,2017-08-17,48.07
OPEC Basket Price,2017-08-18,48.86
OPEC Basket Price,2017-08-21,49.8
OPEC Basket Price,2017-08-22,49.5
OPEC Basket Price,2017-08-23,49.49
OPEC Basket Price,2017-08-24,49.76
OPEC Basket Price,2017-08-25,49.93
OPEC Basket Price,2017-08-28,49.86
OPEC Basket Price,2017-08-29,49.51
OPEC Basket Price,2017-08-30,49.41
OPEC Basket Price,2017-08-31,49.36
OPEC Basket Price,2017-09-01,49.68
OPEC Basket Price,2017-09-04,50.36
OPEC Basket Price,2017-09-05,50.99
OPEC Basket Price,2017-09-06,52.04
OPEC Basket Price,2017-09-07,52.48
OPEC Basket Price,2017-09-08,52.53
OPEC Basket Price,2017-09-11,51.82
OPEC Basket Price,2017-09-12,52.08
OPEC Basket Price,2017-09-13,52.92
OPEC Basket Price,2017-09-14,53.63
OPEC Basket Price,2017-09-15,53.64
OPEC Basket Price,2017-09-18,53.78
OPEC Basket Price,2017-09-19,53.81
OPEC Basket Price,2017-09-20,54.06
OPEC Basket Price,2017-09-21,54.59
OPEC Basket Price,2017-09-22,54.84
OPEC Basket Price,2017-09-25,55.62
OPEC Basket Price,2017-09-26,56.43
OPEC Basket Price,2017-09-27,56.07
OPEC Basket Price,2017-09-28,55.59
OPEC Basket Price,2017-09-29,55.2
OPEC Basket Price,2017-10-02,54.6
OPEC Basket Price,2017-10-03,54.28
OPEC Basket Price,2017-10-04,53.93
OPEC Basket Price,2017-10-05,54.62
OPEC Basket Price,2017-10-06,54.47
OPEC Basket Price,2017-10-09,53.7
OPEC Basket Price,2017-10-10,54.23
OPEC Basket Price,2017-10-11,54.54
OPEC Basket Price,2017-10-12,54.44
OPEC Basket Price,2017-10-13,55.12
OPEC Basket Price,2017-10-16,55.74
OPEC Basket Price,2017-10-17,55.83
OPEC Basket Price,2017-10-18,56.12
OPEC Basket Price,2017-10-19,55.52
OPEC Basket Price,2017-10-20,55.41
OPEC Basket Price,2017-10-23,55.77
OPEC Basket Price,2017-10-24,55.59
OPEC Basket Price,2017-10-25,56.33
OPEC Basket Price,2017-10-26,56.45
OPEC Basket Price,2017-10-27,57.55
OPEC Basket Price,2017-10-30,58.27
OPEC Basket Price,2017-10-31,58.53
OPEC Basket Price,2017-11-01,59.21
OPEC Basket Price,2017-11-02,58.45
OPEC Basket Price,2017-11-03,59.12
OPEC Basket Price,2017-11-06,61.02
OPEC Basket Price,2017-11-07,62.07
OPEC Basket Price,2017-11-08,61.61
OPEC Basket Price,2017-11-09,61.7
OPEC Basket Price,2017-11-10,61.91
OPEC Basket Price,2017-11-13,61.27
OPEC Basket Price,2017-11-14,60.52
OPEC Basket Price,2017-11-15,59.79
OPEC Basket Price,2017-11-16,59.98
OPEC Basket Price,2017-11-17,59.9
OPEC Basket Price,2017-11-20,60.33
OPEC Basket Price,2017-11-21,60.49
OPEC Basket Price,2017-11-22,61.09
OPEC Basket Price,2017-11-23,61.14
OPEC Basket Price,2017-11-24,61.64
OPEC Basket Price,2017-11-27,61.51
OPEC Basket Price,2017-11-28,61.31
OPEC Basket Price,2017-11-29,61.14
OPEC Basket Price,2017-11-30,61.06
OPEC Basket Price,2017-12-01,61.71
OPEC Basket Price,2017-12-04,61.45
OPEC Basket Price,2017-12-05,60.87
OPEC Basket Price,2017-12-06,60.73
OPEC Basket Price,2017-12-07,60.12
OPEC Basket Price,2017-12-08,61.03
OPEC Basket Price,2017-12-11,61.94
OPEC Basket Price,2017-12-12,62.75
OPEC Basket Price,2017-12-13,61.5
OPEC Basket Price,2017-12-14,60.87
OPEC Basket Price,2017-12-15,61.48
OPEC Basket Price,2017-12-18,61.64
OPEC Basket Price,2017-12-19,61.72
OPEC Basket Price,2017-12-20,62.16
OPEC Basket Price,2017-12-21,62.66
OPEC Basket Price,2017-12-22,62.66
OPEC Basket Price,2017-12-26,63.07
OPEC Basket Price,2017-12-27,64.24
OPEC Basket Price,2017-12-28,64.17
OPEC Basket Price,2017-12-29,64.47
OPEC Basket Price,2018-01-02,64.84
OPEC Basket Price,2018-01-03,65.13
OPEC Basket Price,2018-01-04,66.13
OPEC Basket Price,2018-01-05,65.86
OPEC Basket Price,2018-01-08,65.85
OPEC Basket Price,2018-01-09,66.39
OPEC Basket Price,2018-01-10,67.24
OPEC Basket Price,2018-01-11,67.38
OPEC Basket Price,2018-01-12,67.17
OPEC Basket Price,2018-01-15,67.78
OPEC Basket Price,2018-01-16,67.54
OPEC Basket Price,2018-01-17,67.07
OPEC Basket Price,2018-01-18,67.2
OPEC Basket Price,2018-01-19,66.48
OPEC Basket Price,2018-01-22,66.89
OPEC Basket Price,2018-01-23,67.32
OPEC Basket Price,2018-01-24,67.61
OPEC Basket Price,2018-01-25,68.46
OPEC Basket Price,2018-01-26,67.94
OPEC Basket Price,2018-01-29,67.6
OPEC Basket Price,2018-01-30,66.6
OPEC Basket Price,2018-01-31,66.28
OPEC Basket Price,2018-02-01,66.88
OPEC Basket Price,2018-02-02,67.11
OPEC Basket Price,2018-02-05,65.75
OPEC Basket Price,2018-02-06,64.89
OPEC Basket Price,2018-02-07,64.36
OPEC Basket Price,2018-02-08,62.74
OPEC Basket Price,2018-02-09,61.57
OPEC Basket Price,2018-02-12,61.04
OPEC Basket Price,2018-02-13,60.52
OPEC Basket Price,2018-02-14,60.62
OPEC Basket Price,2018-02-15,62.09
OPEC Basket Price,2018-02-16,62.41
OPEC Basket Price,2018-02-19,62.89
OPEC Basket Price,2018-02-20,62.81
OPEC Basket Price,2018-02-21,62.5
OPEC Basket Price,2018-02-22,63.08
OPEC Basket Price,2018-02-23,64.15
OPEC Basket Price,2018-02-26,65.18
OPEC Basket Price,2018-02-27,64.99
OPEC Basket Price,2018-02-28,63.97
OPEC Basket Price,2018-03-01,62.17
OPEC Basket Price,2018-03-02,61.57
OPEC Basket Price,2018-03-05,62.87
OPEC Basket Price,2018-03-06,63.24
OPEC Basket Price,2018-03-07,62.68
OPEC Basket Price,2018-03-08,61.85
OPEC Basket Price,2018-03-09,61.95
OPEC Basket Price,2018-03-12,62.53
OPEC Basket Price,2018-03-13,62.15
OPEC Basket Price,2018-03-14,61.97
OPEC Basket Price,2018-03-15,62.24
OPEC Basket Price,2018-03-16,62.74
OPEC Basket Price,2018-03-19,63.31
OPEC Basket Price,2018-03-20,64.11
OPEC Basket Price,2018-03-21,65.39
OPEC Basket Price,2018-03-22,66.19
OPEC Basket Price,2018-03-23,66.4
OPEC Basket Price,2018-03-26,66.81
OPEC Basket Price,2018-03-27,66.81
OPEC Basket Price,2018-03-28,66.06
OPEC Basket Price,2018-03-29,65.87
OPEC Basket Price,2018-04-02,66.08
OPEC Basket Price,2018-04-03,64.97
OPEC Basket Price,2018-04-04,64.48
OPEC Basket Price,2018-04-05,65.17
OPEC Basket Price,2018-04-06,64.81
OPEC Basket Price,2018-04-09,65.08
OPEC Basket Price,2018-04-10,66.95
OPEC Basket Price,2018-04-11,68.29
OPEC Basket Price,2018-04-12,68.74
OPEC Basket Price,2018-04-13,69.29
OPEC Basket Price,2018-04-16,68.41
OPEC Basket Price,2018-04-17,68.36
OPEC Basket Price,2018-04-18,69.39
OPEC Basket Price,2018-04-19,70.96
OPEC Basket Price,2018-04-20,70.37
OPEC Basket Price,2018-04-23,70.51
OPEC Basket Price,2018-04-24,71.35
OPEC Basket Price,2018-04-25,70.5
OPEC Basket Price,2018-04-26,71.0
OPEC Basket Price,2018-04-27,71.24
OPEC Basket Price,2018-04-30,71.02
OPEC Basket Price,2018-05-01,70.57
OPEC Basket Price,2018-05-02,70.46
OPEC Basket Price,2018-05-03,70.64
OPEC Basket Price,2018-05-04,70.98
OPEC Basket Price,2018-05-07,72.44
OPEC Basket Price,2018-05-08,72.1
OPEC Basket Price,2018-05-09,73.95
OPEC Basket Price,2018-05-10,74.45
OPEC Basket Price,2018-05-11,74.41
OPEC Basket Price,2018-05-14,74.2
OPEC Basket Price,2018-05-15,75.47
OPEC Basket Price,2018-05-16,75.18
OPEC Basket Price,2018-05-17,76.76
OPEC Basket Price,2018-05-18,76.47
OPEC Basket Price,2018-05-21,76.22
OPEC Basket Price,2018-05-22,77.19
OPEC Basket Price,2018-05-23,76.43
OPEC Basket Price,2018-05-24,76.62
OPEC Basket Price,2018-05-25,74.87
OPEC Basket Price,2018-05-28,73.37
OPEC Basket Price,2018-05-29,72.91
OPEC Basket Price,2018-05-30,73.73
OPEC Basket Price,2018-05-31,75.18
OPEC Basket Price,2018-06-01,74.25
OPEC Basket Price,2018-06-04,73.57
OPEC Basket Price,2018-06-05,72.8
OPEC Basket Price,2018-06-06,73.07
OPEC Basket Price,2018-06-07,73.63
OPEC Basket Price,2018-06-08,74.23
OPEC Basket Price,2018-06-11,73.97
OPEC Basket Price,2018-06-12,74.12
OPEC Basket Price,2018-06-13,73.36
OPEC Basket Price,2018-06-14,73.81
OPEC Basket Price,2018-06-15,72.8
OPEC Basket Price,2018-06-18,71.1
OPEC Basket Price,2018-06-19,71.88
OPEC Basket Price,2018-06-20,72.49
OPEC Basket Price,2018-06-21,70.96
OPEC Basket Price,2018-06-22,71.89
OPEC Basket Price,2018-06-25,72.16
OPEC Basket Price,2018-06-26,72.69
OPEC Basket Price,2018-06-27,74.31
OPEC Basket Price,2018-06-28,74.86
OPEC Basket Price,2018-06-29,75.68
OPEC Basket Price,2018-07-02,75.61
OPEC Basket Price,2018-07-03,74.96
OPEC Basket Price,2018-07-04,75.38
OPEC Basket Price,2018-07-05,75.21
OPEC Basket Price,2018-07-06,74.5
OPEC Basket Price,2018-07-09,75.23
OPEC Basket Price,2018-07-10,76.34
OPEC Basket Price,2018-07-11,74.4
OPEC Basket Price,2018-07-12,72.15
OPEC Basket Price,2018-07-13,72.15
OPEC Basket Price,2018-07-16,71.9
OPEC Basket Price,2018-07-17,70.38
OPEC Basket Price,2018-07-18,69.98
OPEC Basket Price,2018-07-19,70.91
OPEC Basket Price,2018-07-20,71.57
OPEC Basket Price,2018-07-23,71.85
OPEC Basket Price,2018-07-24,72.01
OPEC Basket Price,2018-07-25,72.87
OPEC Basket Price,2018-07-26,73.62
OPEC Basket Price,2018-07-27,73.69
OPEC Basket Price,2018-07-30,73.53
OPEC Basket Price,2018-07-31,73.62
OPEC Basket Price,2018-08-01,72.0
OPEC Basket Price,2018-08-02,71.52
OPEC Basket Price,2018-08-03,71.98
OPEC Basket Price,2018-08-06,72.18
OPEC Basket Price,2018-08-07,72.49
OPEC Basket Price,2018-08-08,72.1
OPEC Basket Price,2018-08-09,72.03
OPEC Basket Price,2018-08-10,70.6
OPEC Basket Price,2018-08-13,70.97
OPEC Basket Price,2018-08-14,71.33
OPEC Basket Price,2018-08-15,69.77
OPEC Basket Price,2018-08-16,69.47
OPEC Basket Price,2018-08-17,70.27
OPEC Basket Price,2018-08-20,70.64
OPEC Basket Price,2018-08-21,71.01
OPEC Basket Price,2018-08-22,71.75
OPEC Basket Price,2018-08-23,73.01
OPEC Basket Price,2018-08-24,74.02
OPEC Basket Price,2018-08-27,74.09
OPEC Basket Price,2018-08-28,74.75
OPEC Basket Price,2018-08-29,74.48
OPEC Basket Price,2018-08-30,75.72
OPEC Basket Price,2018-08-31,75.74
OPEC Basket Price,2018-09-03,75.77
OPEC Basket Price,2018-09-04,76.32
OPEC Basket Price,2018-09-05,75.18
OPEC Basket Price,2018-09-06,74.51
OPEC Basket Price,2018-09-07,74.17
OPEC Basket Price,2018-09-10,75.2
OPEC Basket Price,2018-09-11,76.02
OPEC Basket Price,2018-09-12,77.16
OPEC Basket Price,2018-09-13,76.46
OPEC Basket Price,2018-09-14,76.05
OPEC Basket Price,2018-09-17,76.19
OPEC Basket Price,2018-09-18,76.09
OPEC Basket Price,2018-09-19,77.06
OPEC Basket Price,2018-09-20,77.13
OPEC Basket Price,2018-09-21,77.08
OPEC Basket Price,2018-09-24,78.81
OPEC Basket Price,2018-09-25,80.44
OPEC Basket Price,2018-09-26,81.58
OPEC Basket Price,2018-09-27,80.88
OPEC Basket Price,2018-09-28,81.48
OPEC Basket Price,2018-10-01,81.58
OPEC Basket Price,2018-10-02,83.28
OPEC Basket Price,2018-10-03,83.64
OPEC Basket Price,2018-10-04,84.09
OPEC Basket Price,2018-10-05,83.24
OPEC Basket Price,2018-10-08,81.88
OPEC Basket Price,2018-10-09,83.17
OPEC Basket Price,2018-10-10,82.6
OPEC Basket Price,2018-10-11,80.14
OPEC Basket Price,2018-10-12,79.36
OPEC Basket Price,2018-10-15,79.31
OPEC Basket Price,2018-10-16,79.02
OPEC Basket Price,2018-10-17,79.5
OPEC Basket Price,2018-10-18,78.25
OPEC Basket Price,2018-10-19,78.15
OPEC Basket Price,2018-10-22,78.68
OPEC Basket Price,2018-10-23,77.11
OPEC Basket Price,2018-10-24,75.04
OPEC Basket Price,2018-10-25,75.33
OPEC Basket Price,2018-10-26,75.71
OPEC Basket Price,2018-10-29,76.07
OPEC Basket Price,2018-10-30,75.51
OPEC Basket Price,2018-10-31,75.24
OPEC Basket Price,2018-11-01,72.64
OPEC Basket Price,2018-11-02,71.35
OPEC Basket Price,2018-11-05,71.45
OPEC Basket Price,2018-11-06,70.88
OPEC Basket Price,2018-11-07,70.63
OPEC Basket Price,2018-11-08,70.68
OPEC Basket Price,2018-11-09,68.89
OPEC Basket Price,2018-11-12,69.82
OPEC Basket Price,2018-11-13,67.01
OPEC Basket Price,2018-11-14,64.51
OPEC Basket Price,2018-11-15,65.28
OPEC Basket Price,2018-11-16,66.0
OPEC Basket Price,2018-11-19,65.46
OPEC Basket Price,2018-11-20,64.02
OPEC Basket Price,2018-11-21,62.33
OPEC Basket Price,2018-11-22,62.08
OPEC Basket Price,2018-11-23,60.27
OPEC Basket Price,2018-11-26,59.29
OPEC Basket Price,2018-11-27,59.05
OPEC Basket Price,2018-11-28,59.25
OPEC Basket Price,2018-11-29,58.09
OPEC Basket Price,2018-11-30,58.33
OPEC Basket Price,2018-12-03,60.57
OPEC Basket Price,2018-12-04,61.09
OPEC Basket Price,2018-12-05,60.08
OPEC Basket Price,2018-12-06,58.79
OPEC Basket Price,2018-12-07,59.2
OPEC Basket Price,2018-12-10,59.72
OPEC Basket Price,2018-12-11,58.57
OPEC Basket Price,2018-12-12,59.2
OPEC Basket Price,2018-12-13,58.67
OPEC Basket Price,2018-12-14,59.07
OPEC Basket Price,2018-12-17,58.24
OPEC Basket Price,2018-12-18,56.08
OPEC Basket Price,2018-12-19,55.13
OPEC Basket Price,2018-12-20,53.92
OPEC Basket Price,2018-12-21,52.64
OPEC Basket Price,2018-12-26,50.11
OPEC Basket Price,2018-12-27,52.35
OPEC Basket Price,2018-12-28,51.55
OPEC Basket Price,2019-01-02,52.14
OPEC Basket Price,2019-01-03,52.93
OPEC Basket Price,2019-01-04,55.13
OPEC Basket Price,2019-01-07,56.42
OPEC Basket Price,2019-01-08,56.09
OPEC Basket Price,2019-01-09,58.22
OPEC Basket Price,2019-01-10,59.46
OPEC Basket Price,2019-01-11,60.0
